English (en),Anger,Anticipation,Disgust,Fear,Joy,Sadness,Surprise,Trust,clean_name
spaniel,0,0,0,0,1,0,0,1,spaniel
spank,1,0,0,1,0,1,0,0,spank
spanking,1,0,0,0,0,0,0,0,spank
spar,0,0,0,0,0,0,0,0,spar
spare,0,0,0,0,0,0,0,0,spare
sparingly,0,0,0,0,0,0,0,0,sparingly
spark,0,0,0,0,0,0,0,0,spark
sparkle,0,1,0,0,1,0,1,0,sparkle
sparring,0,0,0,0,0,0,0,0,spar
sparse,0,0,0,0,0,0,0,0,sparse
spasm,0,0,0,1,0,0,0,0,spasm
spat,1,0,0,0,0,0,0,0,spat
spatula,0,0,0,0,0,0,0,0,spatula
spawn,0,0,0,0,0,0,0,0,spawn
speaker,0,0,0,0,0,0,0,0,speaker
speaking,0,0,0,0,0,0,0,0,speak
spear,1,1,0,1,0,0,0,0,spear
special,0,0,0,0,1,0,0,0,special
specialist,0,0,0,0,0,0,0,1,specialist
speciality,0,0,0,0,0,0,0,0,speciality
specialize,0,0,0,0,0,0,0,1,specialize
specially,0,0,0,0,0,0,0,0,specially
specie,0,0,0,0,0,0,0,0,specie
species,0,0,0,0,0,0,0,0,specie
specific,0,0,0,0,0,0,0,0,specific
specification,0,0,0,0,0,0,0,0,specification
specimen,0,0,0,0,0,0,0,0,specimen
speck,0,0,1,0,0,0,0,0,speck
speckled,0,0,0,0,0,0,0,0,speckle
specs,0,0,0,0,0,0,0,0,spec
spectacle,0,0,0,0,0,0,0,0,spectacle
spectacles,0,0,0,0,0,0,0,0,spectacle
spectacular,0,1,0,0,0,0,1,0,spectacular
spectator,0,0,0,0,0,0,0,0,spectator
specter,0,0,0,1,0,1,0,0,specter
spectral,0,0,0,0,0,0,0,0,spectral
spectrometer,0,0,0,0,0,0,0,0,spectrometer
spectrophotometer,0,0,0,0,0,0,0,0,spectrophotometer
spectroscopy,0,0,0,0,0,0,0,0,spectroscopy
spectrum,0,0,0,0,0,0,0,0,spectrum
speculate,0,0,0,0,0,0,0,0,speculate
speculation,0,0,0,1,0,1,0,0,speculation
speculative,0,1,0,0,0,0,0,0,speculative
speculum,0,0,0,0,0,0,0,0,speculum
speech,0,0,0,0,0,0,0,0,speech
speechless,0,0,0,0,0,0,0,0,speechless
speed,0,0,0,0,0,0,0,0,speed
speedily,0,0,0,0,0,0,0,0,speedily
speedometer,0,0,0,0,0,0,0,0,speedometer
speedway,0,0,0,0,0,0,0,0,speedway
speedy,0,0,0,0,0,0,0,0,speedy
spellbound,0,0,0,0,0,0,0,0,spellbound
spelling,0,0,0,0,0,0,0,0,spell
spencer,0,0,0,0,0,0,0,0,spencer
spend,0,0,0,0,0,0,0,0,spend
spent,0,0,0,0,0,0,0,0,spent
sperm,0,0,0,0,0,0,0,0,sperm
spew,0,0,1,0,0,0,0,0,spew
sphere,0,0,0,0,0,0,0,0,sphere
spherical,0,0,0,0,0,0,0,0,spherical
sphinx,0,0,0,0,0,0,0,0,sphinx
spice,0,0,0,0,0,0,0,0,spice
spicy,0,0,0,0,0,0,0,0,spicy
spider,0,0,1,1,0,0,0,0,spider
spigot,0,0,0,0,0,0,0,0,spigot
spike,0,0,0,1,0,0,0,0,spike
spiked,0,0,0,0,0,0,0,0,spike
spiky,0,0,0,0,0,0,0,0,spiky
spill,0,0,0,0,0,0,0,0,spill
spin,0,0,0,0,0,0,0,0,spin
spinal,0,0,0,0,0,0,0,0,spinal
spindle,0,0,0,0,0,0,0,0,spindle
spine,1,0,0,0,0,0,0,0,spine
spinning,0,0,0,0,0,0,0,0,spin
spinster,0,0,0,1,0,1,0,0,spinster
spiny,0,0,0,0,0,0,0,0,spiny
spiral,0,0,0,0,0,0,0,0,spiral
spire,0,0,0,0,0,0,0,0,spire
spirit,0,0,0,0,0,0,0,0,spirit
spirits,0,1,0,0,1,0,1,0,spirit
spiritual,0,0,0,0,0,0,0,0,spiritual
spirituality,0,0,0,0,0,0,0,0,spirituality
spit,0,0,1,0,0,0,0,0,spit
spite,1,0,0,0,0,0,0,0,spite
spiteful,1,0,0,0,0,0,0,0,spiteful
splash,0,0,0,0,0,0,1,0,splash
spleen,0,0,0,0,0,0,0,0,spleen
splendid,0,0,0,0,1,0,1,0,splendid
splendor,0,1,0,0,1,0,1,0,splendor
splice,0,0,0,0,0,0,0,0,splice
spline,0,0,0,0,0,0,0,0,spline
splint,0,0,0,0,0,0,0,0,splint
splinter,0,0,0,0,0,0,0,0,splinter
split,0,0,0,0,0,0,0,0,split
splitting,0,0,0,0,0,1,0,0,splitting
splurge,0,0,0,0,0,0,0,0,splurge
spoil,0,0,1,0,0,0,0,0,spoil
spoiler,0,0,0,0,0,1,0,0,spoiler
spoiling,0,0,0,0,0,0,0,0,spoil
spoke,0,0,0,0,0,0,0,0,spoke
spoken,0,0,0,0,0,0,0,0,spoken
spokesman,0,0,0,0,0,0,0,1,spokesman
sponge,0,0,0,0,0,0,0,0,sponge
spongy,0,0,0,0,0,0,0,0,spongy
sponsor,0,0,0,0,0,0,0,1,sponsor
sponsorship,0,0,0,0,0,0,0,0,sponsorship
spoof,0,0,0,0,0,0,0,0,spoof
spook,0,0,0,1,0,0,0,0,spook
spoon,0,0,0,0,0,0,0,0,spoon
spoonful,0,0,0,0,0,0,0,0,spoonful
sporadic,0,0,0,0,0,0,0,0,sporadic
spore,0,0,0,0,0,0,0,0,spore
sport,0,0,0,0,0,0,0,0,sport
sporting,0,0,0,0,0,0,0,0,sport
sports,0,0,0,0,0,0,0,0,sport
sportsman,0,0,0,0,0,0,0,0,sportsman
spot,0,0,0,0,0,0,0,0,spot
spotless,0,0,0,0,0,0,0,1,spotless
spotted,0,0,0,0,0,0,0,0,spot
spotty,0,0,0,0,0,0,0,0,spotty
spousal,0,0,0,0,0,0,0,0,spousal
spouse,0,0,0,0,1,0,0,1,spouse
spout,0,0,0,0,0,0,0,0,spout
sprain,0,0,0,0,0,1,0,0,sprain
sprawl,0,0,0,0,0,0,0,0,sprawl
spray,0,0,0,0,0,0,0,0,spray
spread,0,0,0,0,0,0,0,0,spread
spree,0,0,0,0,0,0,0,0,spree
sprinkling,0,0,0,0,0,0,0,0,sprinkle
sprite,0,0,0,1,0,0,0,0,sprite
sprout,0,0,0,0,0,0,0,0,sprout
spruce,0,0,0,0,0,0,0,0,spruce
spur,0,0,0,1,0,0,0,0,spur
spurious,0,0,1,0,0,0,0,0,spurious
spurred,0,0,0,0,0,0,0,0,spur
spurt,0,0,0,0,0,0,0,0,spurt
spy,0,0,0,0,0,0,0,0,spy
squad,0,0,0,0,0,0,0,0,squad
squadron,0,0,0,0,0,0,0,0,squadron
squall,0,0,0,1,0,1,0,0,squall
square,0,0,0,0,0,0,0,0,square
squat,0,0,0,0,0,0,0,0,squat
squatter,0,0,0,0,0,0,0,0,squatter
squeak,0,0,0,0,0,0,0,0,squeak
squeal,0,0,0,0,0,0,0,0,squeal
squeamish,0,0,1,1,0,0,0,0,squeamish
squeeze,0,0,0,0,0,0,0,0,squeeze
squeezing,0,0,0,0,0,0,0,0,squeeze
squelch,1,0,1,0,0,0,0,0,squelch
squint,0,0,0,0,0,0,0,0,squint
squire,0,0,0,0,0,0,0,0,squire
squirm,0,0,1,0,0,0,0,0,squirm
squirrel,0,0,0,0,0,0,0,0,squirrel
squirt,0,0,0,0,0,0,0,0,squirt
stab,1,0,0,1,0,1,1,0,stab
stability,0,0,0,0,0,0,0,0,stability
stable,0,0,0,0,0,0,0,1,stable
staccato,0,0,0,0,0,0,0,0,staccato
stack,0,0,0,0,0,0,0,0,stack
staff,0,0,0,0,0,0,0,0,staff
stag,0,0,0,0,0,0,0,0,stag
stage,0,0,0,0,0,0,0,0,stage
stagger,0,0,0,0,0,0,1,0,stagger
staggering,0,0,0,0,0,0,0,0,stagger
stagnant,0,0,0,0,0,1,0,0,stagnant
stagnation,0,0,0,0,0,0,0,0,stagnation
staid,0,0,0,0,0,0,0,0,staid
stain,0,0,1,0,0,0,0,0,stain
stainless,0,0,0,0,0,0,0,0,stainless
stair,0,0,0,0,0,0,0,0,stair
staircase,0,0,0,0,0,0,0,0,staircase
stairway,0,0,0,0,0,0,0,0,stairway
stake,0,0,0,0,0,0,0,0,stake
stale,0,0,0,0,0,0,0,0,stale
stalemate,1,0,1,0,0,0,0,0,stalemate
stalk,0,0,0,1,0,0,0,0,stalk
stall,0,0,1,0,0,0,0,0,stall
stallion,0,0,0,0,0,0,0,0,stallion
stalls,0,0,0,0,0,0,0,0,stall
stalwart,0,0,0,0,0,0,0,0,stalwart
stamina,0,0,0,0,0,0,0,1,stamen
stamp,0,0,0,0,0,0,0,0,stamp
stand,0,0,0,0,0,0,0,0,stand
standard,0,0,0,0,0,0,0,0,standard
standardize,0,0,0,0,0,0,0,0,standardize
standing,0,0,0,0,0,0,0,0,stand
standoff,1,0,0,1,0,0,0,0,standoff
standpoint,0,0,0,0,0,0,0,0,standpoint
standstill,1,0,0,0,0,0,0,0,standstill
stanza,0,0,0,0,0,0,0,0,stanza
staple,0,0,0,0,0,0,0,0,staple
star,0,1,0,0,1,0,0,1,star
starboard,0,0,0,0,0,0,0,0,starboard
starch,0,0,0,0,0,0,0,0,starch
stare,0,0,0,0,0,0,0,0,stare
staring,0,0,0,0,0,0,0,0,star
stark,0,0,0,0,0,0,0,1,stark
starlight,0,0,0,0,0,0,0,0,starlight
starry,0,1,0,0,1,0,0,0,starry
stars,0,0,0,0,0,0,0,0,star
start,0,1,0,0,0,0,0,0,start
startle,0,0,0,1,0,0,1,0,startle
startling,0,0,0,0,0,0,1,0,startle
starvation,0,0,0,1,0,1,0,0,starvation
starved,0,0,0,0,0,0,0,0,starve
starving,0,0,0,0,0,0,0,0,starve
state,0,0,0,0,0,0,0,0,state
stately,0,0,0,0,0,0,0,0,stately
statement,0,0,0,0,0,0,0,1,statement
stateroom,0,0,0,0,0,0,0,0,stateroom
statesman,0,0,0,0,0,0,0,0,statesman
static,0,0,0,0,0,0,0,0,static
statics,0,0,0,0,0,0,0,0,static
station,0,0,0,0,0,0,0,0,station
stationary,0,0,0,0,0,0,0,0,stationary
stationery,0,0,0,0,0,0,0,0,stationery
statistical,0,0,0,0,0,0,0,1,statistical
statistician,0,0,0,0,0,0,0,0,statistician
stator,0,0,0,0,0,0,0,0,stator
statuary,0,0,0,0,0,0,0,0,statuary
statue,0,0,0,0,0,0,0,0,statue
statuette,0,0,0,0,0,0,0,0,statuette
stature,0,0,0,0,0,0,0,0,stature
status,0,0,0,0,0,0,0,0,status
statute,0,0,0,0,0,0,0,0,statute
statutory,0,0,0,0,0,0,0,0,statutory
staunch,0,0,0,0,0,0,0,0,staunch
stave,0,0,0,0,0,0,0,0,stave
stay,0,0,0,0,0,0,0,0,stay
stayed,0,0,0,0,0,0,0,0,stayed
stays,0,0,0,0,0,0,0,0,stay
stead,0,0,0,0,0,0,0,0,stead
steadfast,0,0,0,0,0,0,0,1,steadfast
steady,0,0,0,0,0,0,1,1,steady
steal,1,0,0,1,0,1,0,0,steal
stealing,0,0,1,1,0,0,0,0,steal
stealth,0,0,0,0,0,0,1,0,stealth
stealthily,0,0,0,0,0,0,1,0,stealthily
stealthy,0,1,0,1,0,0,1,0,stealthy
steamboat,0,0,0,0,0,0,0,0,steamboat
steamer,0,0,0,0,0,0,0,0,steamer
steamroller,0,0,0,0,0,0,0,0,steamroller
steamship,0,0,0,0,0,0,0,0,steamship
steamy,0,0,0,0,0,0,0,0,steamy
steel,0,0,0,0,0,0,0,0,steel
steep,0,0,0,0,0,0,0,0,steep
steeple,0,0,0,0,0,0,0,0,steeple
steer,0,0,0,0,0,0,0,0,steer
stellar,0,0,0,0,0,0,0,0,stellar
stem,0,0,0,0,0,0,0,0,stem
stench,0,0,0,0,0,0,0,0,stench
stencil,0,0,0,0,0,0,0,0,stencil
step,0,0,0,0,0,0,0,0,step
steppe,0,0,0,0,0,0,0,0,steppe
steps,0,0,0,0,0,0,0,0,step
stereoscopic,0,0,0,0,0,0,0,0,stereoscopic
stereotype,0,0,0,0,0,0,0,0,stereotype
stereotyped,0,0,0,0,0,0,0,0,stereotype
sterile,0,0,0,0,0,1,0,0,sterile
sterility,0,0,0,0,0,0,0,0,sterility
sterling,1,1,0,0,1,0,0,1,sterling
stern,0,0,0,0,0,0,0,0,stern
stethoscope,0,0,0,0,0,0,0,0,stethoscope
stew,0,0,0,0,0,0,0,0,stew
steward,0,0,0,0,0,0,0,1,steward
stewardship,0,0,0,0,0,0,0,0,stewardship
stick,0,0,0,0,0,0,0,0,stick
sticking,0,0,0,0,0,0,0,0,stick
sticky,0,0,1,0,0,0,0,0,sticky
stiff,0,0,0,0,0,0,0,0,stiff
stiffen,0,0,0,0,0,0,0,0,stiffen
stiffness,0,0,0,0,0,0,0,0,stiffness
stifle,0,0,0,0,0,0,0,0,stifle
stifled,1,0,0,1,0,1,0,0,stifle
stifling,0,0,0,0,0,0,0,0,stifle
stigma,1,0,1,1,0,1,0,0,stigma
stile,0,0,0,0,0,0,0,0,stile
stiletto,0,0,0,0,0,0,0,0,stiletto
stillborn,0,0,0,0,0,1,0,0,stillborn
stillness,0,0,0,1,0,1,0,0,stillness
stilts,0,0,0,0,0,0,0,0,stilt
stimulant,0,0,0,0,0,0,0,0,stimulant
stimulation,0,0,0,0,0,0,0,0,stimulation
stimulus,0,0,0,0,0,0,0,0,stimulus
sting,1,0,0,1,0,0,0,0,sting
stinging,0,0,0,0,0,0,0,0,sting
stingy,1,0,1,1,0,1,0,0,stingy
stink,0,0,1,0,0,0,0,0,stink
stinking,0,0,1,0,0,0,0,0,stink
stint,0,0,0,1,0,1,0,0,stint
stipulate,0,0,0,0,0,0,0,0,stipulate
stipulation,0,0,0,0,0,0,0,0,stipulation
stir,0,0,0,0,0,0,0,0,stir
stirring,0,0,0,0,0,0,0,0,stir
stitch,0,0,0,0,0,0,0,0,stitch
stock,0,0,0,0,0,0,0,0,stock
stockbroker,0,0,0,0,0,0,0,0,stockbroker
stocking,0,0,0,0,0,0,0,0,stock
stocks,0,0,0,0,0,0,0,0,stock
stole,0,0,0,0,0,0,0,0,stole
stolen,1,0,0,0,0,0,0,0,steal
stomach,0,0,1,0,0,0,0,0,stomach
stone,1,0,0,0,0,0,0,0,stone
stoned,0,0,0,0,0,0,0,0,stone
stoneware,0,0,0,0,0,0,0,0,stoneware
stony,0,0,0,0,0,0,0,0,stony
stool,0,0,0,0,0,0,0,0,stool
stools,0,0,1,0,0,0,0,0,stool
stoop,0,0,0,0,0,0,0,0,stoop
stop,0,0,0,0,0,0,0,0,stop
stoppage,0,0,0,0,0,0,0,0,stoppage
stopper,0,0,0,0,0,0,0,0,stopper
stopping,0,0,0,0,0,0,0,0,stop
stopwatch,0,0,0,0,0,0,0,0,stopwatch
storage,0,0,0,0,0,0,0,0,storage
store,0,1,0,0,0,0,0,0,store
storehouse,0,0,0,0,0,0,0,0,storehouse
storing,0,0,0,0,0,0,0,0,store
storm,1,0,0,0,0,0,0,0,storm
storming,1,0,0,0,0,0,0,0,storm
stormy,0,0,0,1,0,0,0,0,stormy
story,0,0,0,0,0,0,0,0,story
stout,0,0,0,0,0,0,0,0,stout
stove,0,0,0,0,0,0,0,0,stove
stow,0,0,0,0,0,0,0,0,stow
straddle,0,0,0,0,0,0,0,0,straddle
straight,0,0,0,0,0,0,0,0,straight
straighten,0,0,0,0,0,0,0,0,straighten
straightforward,0,0,0,0,0,0,0,1,straightforward
straightway,0,0,0,0,0,0,0,0,straightway
strained,1,0,0,0,0,0,0,0,strain
strait,0,0,0,0,0,0,0,0,strait
straits,0,0,0,1,0,0,0,0,strait
strand,0,0,0,0,0,0,0,0,strand
stranded,0,0,0,0,0,0,0,0,strand
stranger,0,0,0,1,0,0,0,0,stranger
strangle,1,0,1,1,0,1,1,0,strangle
strap,0,0,0,0,0,0,0,0,strap
strapping,0,0,0,0,0,0,0,0,strap
strata,0,0,0,0,0,0,0,0,stratum
strategic,0,0,0,0,0,0,0,0,strategic
strategist,0,1,0,0,0,0,0,1,strategist
strategy,0,0,0,0,0,0,0,0,strategy
stratification,0,0,0,0,0,0,0,0,stratification
stratum,0,0,0,0,0,0,0,0,stratum
stratus,0,0,0,0,0,0,0,0,stratus
straw,0,0,0,0,0,0,0,0,straw
stray,0,0,0,0,0,0,0,0,stray
streak,0,0,0,0,0,0,0,0,streak
streaked,0,0,0,0,0,0,0,0,streak
stream,0,0,0,0,0,0,0,0,stream
streamer,0,0,0,0,0,0,0,0,streamer
streaming,0,0,0,0,0,0,0,0,stream
street,0,0,0,0,0,0,0,0,street
strength,0,0,0,0,0,0,0,1,strength
strengthen,0,0,0,0,0,0,0,0,strengthen
strengthening,0,0,0,0,1,0,0,1,strengthen
strenuous,0,0,0,0,0,0,0,0,strenuous
stress,0,0,0,0,0,0,0,0,stress
stretch,0,0,0,0,0,0,0,0,stretch
stretcher,0,0,0,1,0,1,0,0,stretcher
stricken,0,0,0,0,0,1,0,0,stricken
stride,0,0,0,0,0,0,0,0,stride
strife,1,0,0,0,0,0,0,0,strife
strike,1,0,0,0,0,0,0,0,strike
striking,0,0,0,0,0,0,0,0,strike
strikingly,0,0,0,0,0,0,0,0,strikingly
string,0,0,0,0,0,0,0,0,string
stringy,0,0,0,0,0,0,0,0,stringy
strip,0,0,0,0,0,1,0,0,strip
stripe,0,0,0,0,0,0,0,0,stripe
stripped,1,1,1,1,0,1,0,0,strip
strive,0,1,0,0,0,0,0,0,strive
strobe,0,0,0,0,0,0,0,0,strobe
stroke,0,0,0,1,0,1,0,0,stroke
stroll,0,0,0,0,0,0,0,0,stroll
stronghold,0,0,0,0,0,0,0,0,stronghold
strongly,0,0,0,0,0,0,0,0,strongly
structural,0,0,0,0,0,0,0,1,structural
structure,0,0,0,0,0,0,0,1,structure
struggle,1,0,0,1,0,1,0,0,struggle
strut,0,0,0,0,0,0,0,0,strut
stubble,0,0,0,0,0,0,0,0,stubble
stubbornness,0,0,0,0,0,0,0,0,stubbornness
stubby,0,0,0,0,0,0,0,0,stubby
stucco,0,0,0,0,0,0,0,0,stucco
stuck,0,0,0,0,0,0,0,0,stuck
stud,0,0,0,0,0,0,0,0,stud
studded,0,0,0,0,0,0,0,0,stud
student,0,0,0,0,0,0,0,0,student
studied,0,0,0,0,0,0,0,0,study
studio,0,0,0,0,0,0,0,0,studio
study,0,0,0,0,0,0,0,0,study
stuff,0,0,0,0,0,0,0,0,stuff
stuffing,0,0,0,0,0,0,0,0,stuff
stuffy,0,0,0,0,0,0,0,0,stuffy
stumble,0,0,0,0,0,0,0,0,stumble
stump,0,0,0,0,0,0,0,0,stump
stunned,0,0,0,1,0,0,1,0,stun
stunt,0,0,0,0,0,0,0,0,stunt
stunted,0,0,0,0,0,0,0,0,stunt
stupendous,0,0,0,0,0,0,0,0,stupendous
stupid,0,0,0,0,0,0,0,0,stupid
stupidity,0,0,0,0,0,0,0,0,stupidity
stupor,0,0,0,0,0,0,0,0,stupor
sturdy,0,0,0,0,0,0,0,0,sturdy
sturgeon,0,0,0,0,0,0,0,0,sturgeon
stutter,0,0,0,0,0,0,0,0,stutter
sty,0,0,1,0,0,0,0,0,sty
style,0,0,0,0,0,0,0,0,style
stylish,0,0,0,0,0,0,0,0,stylish
subatomic,0,0,0,0,0,0,0,0,subatomic
subcommittee,0,0,0,0,0,0,0,0,subcommittee
subconscious,0,0,0,0,0,0,0,0,subconscious
subcutaneous,0,0,0,0,0,0,0,0,subcutaneous
subdivide,0,0,0,0,0,0,0,0,subdivide
subdivision,0,0,0,0,0,0,0,0,subdivision
subduction,0,0,0,0,0,0,0,0,subduction
subdue,0,0,0,0,0,0,0,0,subdue
subdued,0,0,0,0,0,0,0,0,subdue
subject,0,0,0,0,0,0,0,0,subject
subjected,0,0,0,0,0,1,0,0,subject
subjection,0,0,0,0,0,0,0,0,subjection
subjective,0,0,0,0,0,0,0,0,subjective
subjugation,1,0,1,1,0,1,0,0,subjugation
sublimation,0,0,0,0,1,0,0,0,sublimation
subliminal,0,0,0,0,0,0,0,0,subliminal
submarine,0,0,0,0,0,0,0,0,submarine
submerged,0,0,0,0,0,0,0,0,submerge
submersible,0,0,0,0,0,0,0,0,submersible
submission,0,0,0,0,0,0,0,0,submission
submit,0,1,0,0,0,0,0,0,submit
subordinate,0,0,0,1,0,0,0,0,subordinate
subordination,0,0,0,0,0,0,0,0,subordination
subpoena,0,0,0,0,0,0,0,0,subpoena
subscribe,0,1,0,0,0,0,0,0,subscribe
subscription,0,0,0,0,0,0,0,0,subscription
subsequence,0,0,0,0,0,0,0,0,subsequence
subsequent,0,0,0,0,0,0,0,0,subsequent
subsequently,0,0,0,0,0,0,0,0,subsequently
subset,0,0,0,0,0,0,0,0,subset
subside,0,0,0,0,0,0,0,0,subside
subsidence,0,0,0,0,0,1,0,0,subsidence
subsidiary,0,0,0,0,0,0,0,0,subsidiary
subsidize,0,0,0,0,0,0,0,0,subsidize
subsidy,1,0,1,0,0,0,0,0,subsidy
subsist,0,0,0,0,0,0,0,0,subsist
subsistence,0,0,0,0,0,0,0,0,subsistence
subsoil,0,0,0,0,0,0,0,0,subsoil
substance,0,0,0,0,0,0,0,0,substance
substantially,0,0,0,0,0,0,0,0,substantially
substantiate,0,0,0,0,0,0,0,1,substantiate
substantive,0,0,0,0,0,0,0,0,substantive
substitute,0,0,0,0,0,0,0,0,substitute
substituted,0,0,0,0,0,0,0,0,substitute
substitution,0,0,0,0,0,0,0,0,substitution
substructure,0,0,0,0,0,0,0,0,substructure
subterranean,0,0,0,0,0,0,0,0,subterranean
subtle,0,0,0,0,0,0,0,0,subtle
subtlety,0,0,0,0,0,0,0,0,subtlety
subtract,0,0,0,0,0,0,0,0,subtract
subtraction,0,0,0,0,0,0,0,0,subtraction
suburb,0,0,0,0,0,0,0,0,suburb
suburban,0,0,0,0,0,0,0,0,suburban
suburbs,0,0,0,0,0,0,0,0,suburb
subversion,1,0,0,1,0,0,0,0,subversion
subversive,1,0,0,0,0,0,1,0,subversive
subvert,0,0,1,1,0,1,0,0,subvert
subway,0,0,0,0,0,0,0,0,subway
succeed,0,1,0,0,1,0,1,1,succeed
succeeding,0,1,0,0,1,0,0,1,succeed
success,0,1,0,0,1,0,0,0,success
successful,0,1,0,0,1,0,0,1,successful
succession,0,0,0,0,0,0,0,0,succession
successive,0,0,0,0,0,0,0,0,successive
successor,0,0,0,0,0,0,0,0,successor
succinct,0,0,0,0,0,0,0,0,succinct
succulent,0,0,0,0,0,0,0,0,succulent
succumb,0,0,0,0,0,0,0,0,succumb
suck,0,0,0,0,0,0,0,0,suck
sucker,1,0,0,0,0,0,0,0,sucker
sucking,0,0,0,0,0,0,0,0,suck
suckling,0,0,0,0,0,0,0,0,suckle
suction,0,0,0,0,0,0,0,0,suction
sudden,0,0,0,0,0,0,1,0,sudden
suddenly,0,0,0,0,0,0,1,0,suddenly
sue,1,0,0,0,0,1,0,0,sue
suffer,0,0,0,0,0,0,0,0,suffer
sufferer,0,0,0,1,0,1,0,0,sufferer
suffering,0,0,1,1,0,1,0,0,suffer
suffice,0,0,0,0,0,0,0,0,suffice
sufficiency,0,0,0,0,0,0,0,0,sufficiency
sufficient,0,0,0,0,0,0,0,0,sufficient
sufficiently,0,0,0,0,0,0,0,0,sufficiently
suffix,0,0,0,0,0,0,0,0,suffix
suffocating,0,0,1,1,0,1,0,0,suffocate
suffocation,1,0,0,1,0,0,0,0,suffocation
sugar,0,0,0,0,0,0,0,0,sugar
suggest,0,0,0,0,0,0,0,1,suggest
suggestion,0,0,0,0,0,0,0,0,suggestion
suggestive,0,0,0,0,0,0,0,0,suggestive
suicidal,1,0,1,1,0,1,0,0,suicidal
suicide,1,0,0,1,0,1,0,0,suicide
suit,0,0,0,0,0,0,0,0,suit
suitable,0,0,0,0,0,0,0,0,suitable
suite,0,0,0,0,0,0,0,0,suite
suitor,0,0,0,0,0,0,0,0,suitor
sullen,1,0,0,0,0,1,0,0,sullen
sulphur,0,0,0,0,0,0,0,0,sulphur
sultan,0,0,0,1,0,0,0,0,sultan
sultry,0,0,0,0,0,0,0,0,sultry
sum,0,0,0,0,0,0,0,0,sum
summarily,0,0,0,0,0,0,0,0,summarily
summarize,0,0,0,0,0,0,0,0,summarize
summary,0,0,0,0,0,0,0,0,summary
summation,0,0,0,0,0,0,0,0,summation
summer,0,0,0,0,0,0,0,0,summer
summit,0,0,0,0,0,0,0,0,summit
summon,0,0,0,0,0,0,0,0,summon
summons,0,0,0,0,0,0,0,0,summons
sumo,0,0,0,0,0,0,0,0,sumo
sump,0,0,1,0,0,0,0,0,sump
sumptuous,0,0,0,0,0,0,0,0,sumptuous
sun,0,1,0,0,1,0,1,1,sun
sunbeam,0,0,0,0,0,0,0,0,sunbeam
sundial,0,1,0,0,0,0,0,1,sundial
sundown,0,0,0,0,0,0,0,0,sundown
sundry,0,0,0,0,0,0,0,0,sundry
sunglass,0,0,0,0,0,0,0,0,sunglass
sunglasses,0,0,0,0,0,0,0,0,sunglass
sunk,0,0,1,1,0,1,0,0,sunk
sunless,0,0,0,0,0,0,0,0,sunless
sunlight,0,0,0,0,0,0,0,0,sunlight
sunny,0,1,0,0,1,0,1,0,sunny
sunrise,0,0,0,0,0,0,0,0,sunrise
sunset,0,1,0,0,0,0,0,0,sunset
sunshine,0,0,0,0,1,0,0,0,sunshine
superannuation,0,0,0,0,0,0,0,0,superannuation
superb,0,0,0,0,0,0,0,0,superb
superficial,0,0,0,0,0,0,0,0,superficial
superfluous,0,0,0,0,0,0,0,0,superfluous
superhuman,0,0,0,0,0,0,0,0,superhuman
superimposed,0,0,0,0,0,0,0,0,superimpose
superintendent,0,0,0,0,0,0,0,0,superintendent
superior,0,0,0,0,0,0,0,0,superior
superiority,0,0,0,0,0,0,0,0,superiority
superlative,0,0,0,0,0,0,0,0,superlative
superman,0,0,0,0,1,0,0,1,superman
supermarket,0,0,0,0,0,0,0,0,supermarket
supernatant,0,0,0,0,0,0,0,0,supernatant
supernatural,0,0,0,0,0,0,0,0,supernatural
superposition,0,0,0,0,0,0,0,0,superposition
supersede,0,0,0,0,0,0,0,0,supersede
superstar,0,0,0,0,1,0,0,1,superstar
superstition,0,0,0,1,0,0,0,0,superstition
superstitious,0,1,0,1,0,0,0,0,superstitious
supervise,0,0,0,0,0,0,0,0,supervise
supervision,0,0,0,0,0,0,0,0,supervision
supervisor,0,0,0,0,0,0,0,0,supervisor
supper,0,0,0,0,0,0,0,0,supper
supplant,0,0,0,0,0,0,0,0,supplant
supple,0,0,0,0,0,0,0,0,supple
supplement,0,0,0,0,0,0,0,0,supplement
supplemental,0,0,0,0,0,0,0,0,supplemental
supplementary,0,0,0,0,0,0,0,0,supplementary
supplication,0,0,0,0,0,0,0,1,supplication
supplies,0,0,0,0,0,0,0,0,supply
supply,0,0,0,0,0,0,0,0,supply
supported,0,0,0,0,0,0,0,0,support
supporter,0,0,0,0,1,0,0,1,supporter
supporters,0,0,0,0,0,0,0,0,supporter
supporting,0,0,0,0,0,0,0,1,support
suppose,0,0,0,0,0,0,0,0,suppose
supposing,0,0,0,0,0,0,0,0,suppose
supposition,0,0,0,0,0,0,0,0,supposition
suppress,1,0,0,1,0,1,0,0,suppress
suppression,1,0,1,1,0,0,0,0,suppression
supremacy,1,1,0,1,1,0,1,1,supremacy
supreme,0,0,0,0,0,0,0,0,supreme
supremely,0,0,0,0,0,0,0,0,supremely
surcharge,1,0,0,0,0,0,0,0,surcharge
surety,0,0,0,0,0,0,0,1,surety
surf,0,0,0,0,0,0,0,0,surf
surface,0,0,0,0,0,0,0,0,surface
surge,0,0,0,0,0,0,1,0,surge
surgeon,0,0,0,0,0,0,0,0,surgeon
surgery,0,0,0,1,0,1,0,0,surgery
surly,1,0,1,0,0,0,0,0,surly
